PrimaryKey,moveFront_SelectionFactor,moveBackward_SelectionFactor,moveLeft_SelectionFactor,moveRight_SelectionFactor,skill0_SelectionFactor,skill1_SelectionFactor,skill2_SelectionFactor,skill3_SelectionFactor,skillExt0_SelectionFactor,skillExt1_SelectionFactor,skillExt2_SelectionFactor,skillExt3_SelectionFactor
51584257,0,1,2,2,0,2,0,2,0,0,0,0
51584258,0,0,2,2,0,0,2,0,0,0,2,0
51584259,0,0,2,2,2,0,0,0,0,0,2,0
51584260,0,2,2,2,0,0,0,0,0,0,0,0
51584261,0,2,2,2,0,2,0,2,0,0,0,0
51584262,0,1,2,2,0,0,2,0,0,0,2,0
51584263,0,0,2,2,2,0,0,0,0,0,2,0
51584264,0,1,2,2,0,0,0,0,0,0,0,0
51584272,0,2,0,0,2,0,2,2,2,0,2,0
51584273,0,0,2,2,0,2,0,2,2,0,2,0
51584274,0,0,2,2,0,0,2,0,2,0,2,0
51584275,0,0,2,2,2,0,0,0,0,0,0,0
51584276,0,1,2,2,0,0,0,0,0,0,0,0
51584277,0,1,2,2,0,2,0,2,2,0,2,0
51584278,0,1,2,2,0,0,2,0,2,0,2,0
51584279,0,1,2,2,2,0,0,0,0,0,0,0
51584280,0,2,2,2,0,0,0,0,0,0,0,0
51584512,0,2,0,0,2,0,2,2,2,0,2,0
51584513,0,1,2,2,0,2,0,2,0,0,0,0
51584514,0,1,2,2,0,0,2,0,0,0,2,0
51584515,0,2,2,2,2,0,0,0,0,0,2,0
51584516,0,1,2,2,0,0,0,0,0,0,0,0
51584517,0,2,2,2,0,2,0,2,0,0,0,0
51584518,0,0,2,2,0,0,2,0,0,0,2,0
51584519,0,2,2,2,2,0,0,0,0,0,2,0
51584520,0,2,2,2,0,0,0,0,0,0,0,0
51584528,0,2,0,0,2,0,2,2,2,0,2,0
51584529,0,1,2,2,0,2,0,2,2,0,2,0
51584530,0,2,2,2,0,0,2,0,2,0,2,0
51584531,0,0,2,2,2,0,0,0,0,0,0,0
51584532,0,0,2,2,0,0,0,0,0,0,0,0
51584533,0,0,2,2,0,2,0,2,2,0,2,0
51584534,0,1,2,2,0,0,2,0,2,0,2,0
51584535,0,0,2,2,2,0,0,0,0,0,0,0
51584536,0,2,2,2,0,0,0,0,0,0,0,0
51584768,0,2,0,0,2,0,2,2,2,0,2,0
51584769,0,2,2,2,0,2,0,2,0,0,0,0
51584770,0,2,2,2,0,0,2,0,0,0,2,0
51584771,0,1,2,2,2,0,0,0,0,0,2,0
51584772,0,0,2,2,0,0,0,0,0,0,0,0
51584773,0,2,2,2,0,2,0,2,0,0,0,0
51584774,0,0,2,2,0,0,2,0,0,0,2,0
51584775,0,2,2,2,2,0,0,0,0,0,2,0
51584776,0,1,2,2,0,0,0,0,0,0,0,0
51584784,0,2,0,0,2,0,2,2,2,0,2,0
51584785,0,2,2,2,0,2,0,2,2,0,2,0
51584786,0,0,2,2,0,0,2,0,2,0,2,0
51584787,0,0,2,2,2,0,0,0,0,0,0,0
51584788,0,2,2,2,0,0,0,0,0,0,0,0
51584789,0,2,2,2,0,2,0,2,2,0,2,0
51584790,0,2,2,2,0,0,2,0,2,0,2,0
51584791,0,2,2,2,2,0,0,0,0,0,0,0
51584792,0,0,2,2,0,0,0,0,0,0,0,0
51585280,0,2,0,0,2,0,2,2,0,0,0,0
51585281,0,0,2,2,0,2,0,2,0,0,0,0
51585282,0,2,2,2,0,0,2,0,0,0,0,0
51585283,0,1,2,2,2,0,0,0,0,0,0,0
51585284,0,2,2,2,0,0,0,0,0,0,0,0
51585285,0,0,2,2,0,2,0,2,0,0,0,0
51585286,0,1,2,2,0,0,2,0,0,0,0,0
51585287,0,2,2,2,2,0,0,0,0,0,0,0
51585288,0,0,2,2,0,0,0,0,0,0,0,0
51585296,0,2,0,0,2,0,2,2,0,0,0,0
51585297,0,0,2,2,0,2,0,2,0,0,0,0
51585298,0,1,2,2,0,0,2,0,0,0,0,0
51585299,0,2,2,2,2,0,0,0,0,0,0,0
51585300,0,1,2,2,0,0,0,0,0,0,0,0
51585301,0,2,2,2,0,2,0,2,0,0,0,0
51585302,0,1,2,2,0,0,2,0,0,0,0,0
51585303,0,0,2,2,2,0,0,0,0,0,0,0
51585304,0,0,2,2,0,0,0,0,0,0,0,0
51585536,0,2,0,0,2,0,2,2,2,0,0,0
51585537,0,1,2,2,0,2,0,2,0,0,0,0
51585538,0,0,2,2,0,0,2,0,0,0,0,0
51585539,0,1,2,2,2,0,0,0,0,0,0,0
51585540,0,1,2,2,0,0,0,0,0,0,0,0
51585541,0,1,2,2,0,2,0,2,0,0,0,0
51585542,0,1,2,2,0,0,2,0,0,0,0,0
51585543,0,1,2,2,2,0,0,0,0,0,0,0
51585544,0,0,2,2,0,0,0,0,0,0,0,0
51585552,0,2,0,0,2,0,2,2,2,0,0,0
51585553,0,1,2,2,0,2,0,2,2,0,0,0
51585554,0,1,2,2,0,0,2,0,2,0,0,0
51585555,0,2,2,2,2,0,0,0,0,0,0,0
51585556,0,1,2,2,0,0,0,0,0,0,0,0
51585557,0,2,2,2,0,2,0,2,2,0,0,0
51585558,0,2,2,2,0,0,2,0,2,0,0,0
51585559,0,2,2,2,2,0,0,0,0,0,0,0
51585560,0,1,2,2,0,0,0,0,0,0,0,0
51585792,0,2,0,0,2,0,2,2,2,0,2,0
51585793,0,1,2,2,0,2,0,2,0,0,0,0
51585794,0,0,2,2,0,0,2,0,0,0,2,0
51585795,0,0,2,2,2,0,0,0,0,0,2,0
51585796,0,2,2,2,0,0,0,0,0,0,0,0
51585797,0,2,2,2,0,2,0,2,0,0,0,0
51585798,0,1,2,2,0,0,2,0,0,0,2,0
51585799,0,0,2,2,2,0,0,0,0,0,2,0
51585800,0,1,2,2,0,0,0,0,0,0,0,0
51585808,0,2,0,0,2,0,2,2,2,0,2,0
51585809,0,0,2,2,0,2,0,2,2,0,2,0
51585810,0,0,2,2,0,0,2,0,2,0,2,0
51585811,0,0,2,2,2,0,0,0,0,0,0,0
51585812,0,1,2,2,0,0,0,0,0,0,0,0
51585813,0,1,2,2,0,2,0,2,2,0,2,0
51585814,0,1,2,2,0,0,2,0,2,0,2,0
51585815,0,1,2,2,2,0,0,0,0,0,0,0
51585816,0,2,2,2,0,0,0,0,0,0,0,0
51586048,0,2,0,0,2,0,2,2,2,0,2,0
51586049,0,1,2,2,0,2,0,2,0,0,0,0
51586050,0,1,2,2,0,0,2,0,0,0,2,0
51586051,0,2,2,2,2,0,0,0,0,0,2,0
51586052,0,1,2,2,0,0,0,0,0,0,0,0
51586053,0,2,2,2,0,2,0,2,0,0,0,0
51586054,0,0,2,2,0,0,2,0,0,0,2,0
51586055,0,2,2,2,2,0,0,0,0,0,2,0
51586056,0,2,2,2,0,0,0,0,0,0,0,0
51586064,0,2,0,0,2,0,2,2,2,0,2,0
51586065,0,1,2,2,0,2,0,2,2,0,2,0
51586066,0,2,2,2,0,0,2,0,2,0,2,0
51586067,0,0,2,2,2,0,0,0,0,0,0,0
51586068,0,0,2,2,0,0,0,0,0,0,0,0
51586069,0,0,2,2,0,2,0,2,2,0,2,0
51586070,0,1,2,2,0,0,2,0,2,0,2,0
51586071,0,0,2,2,2,0,0,0,0,0,0,0
51586072,0,2,2,2,0,0,0,0,0,0,0,0
51586304,0,2,0,0,2,0,2,2,2,0,2,0
51586305,0,2,2,2,0,2,0,2,0,0,0,0
51586306,0,2,2,2,0,0,2,0,0,0,2,0
51586307,0,1,2,2,2,0,0,0,0,0,2,0
51586308,0,0,2,2,0,0,0,0,0,0,0,0
51586309,0,2,2,2,0,2,0,2,0,0,0,0
51586310,0,0,2,2,0,0,2,0,0,0,2,0
51586311,0,2,2,2,2,0,0,0,0,0,2,0
51586312,0,1,2,2,0,0,0,0,0,0,0,0
51586320,0,2,0,0,2,0,2,2,2,0,2,0
51586321,0,2,2,2,0,2,0,2,2,0,2,0
51586322,0,0,2,2,0,0,2,0,2,0,2,0
51586323,0,0,2,2,2,0,0,0,0,0,0,0
51586324,0,2,2,2,0,0,0,0,0,0,0,0
51586325,0,2,2,2,0,2,0,2,2,0,2,0
51586326,0,2,2,2,0,0,2,0,2,0,2,0
51586327,0,2,2,2,2,0,0,0,0,0,0,0
51586328,0,0,2,2,0,0,0,0,0,0,0,0
51586560,0,2,0,0,2,0,2,2,0,0,0,0
51586561,0,0,2,2,0,2,0,2,0,0,0,0
51586562,0,2,2,2,0,0,2,0,0,0,0,0
51586563,0,1,2,2,2,0,0,0,0,0,0,0
51586564,0,2,2,2,0,0,0,0,0,0,0,0
51586565,0,0,2,2,0,2,0,2,0,0,0,0
51586566,0,1,2,2,0,0,2,0,0,0,0,0
51586567,0,2,2,2,2,0,0,0,0,0,0,0
51586568,0,0,2,2,0,0,0,0,0,0,0,0
51586576,0,2,0,0,2,0,2,2,0,0,0,0
51586577,0,0,2,2,0,2,0,2,0,0,0,0
51586578,0,1,2,2,0,0,2,0,0,0,0,0
51586579,0,2,2,2,2,0,0,0,0,0,0,0
51586580,0,1,2,2,0,0,0,0,0,0,0,0
51586581,0,2,2,2,0,2,0,2,0,0,0,0
51586582,0,1,2,2,0,0,2,0,0,0,0,0
51586583,0,0,2,2,2,0,0,0,0,0,0,0
51586584,0,0,2,2,0,0,0,0,0,0,0,0
51586816,0,2,0,0,2,0,2,2,2,0,0,0
51586817,0,1,2,2,0,2,0,2,0,0,0,0
51586818,0,0,2,2,0,0,2,0,0,0,0,0
51586819,0,1,2,2,2,0,0,0,0,0,0,0
51586820,0,1,2,2,0,0,0,0,0,0,0,0
51586821,0,1,2,2,0,2,0,2,0,0,0,0
51586822,0,1,2,2,0,0,2,0,0,0,0,0
51586823,0,1,2,2,2,0,0,0,0,0,0,0
51586824,0,0,2,2,0,0,0,0,0,0,0,0
51586832,0,2,0,0,2,0,2,2,2,0,0,0
51586833,0,1,2,2,0,2,0,2,2,0,0,0
51586834,0,1,2,2,0,0,2,0,2,0,0,0
51586835,0,2,2,2,2,0,0,0,0,0,0,0
51586836,0,1,2,2,0,0,0,0,0,0,0,0
51586837,0,2,2,2,0,2,0,2,2,0,0,0
51586838,0,2,2,2,0,0,2,0,2,0,0,0
51586839,0,2,2,2,2,0,0,0,0,0,0,0
51586840,0,1,2,2,0,0,0,0,0,0,0,0
51587072,0,2,0,0,2,0,2,2,2,0,2,0
51587073,0,1,2,2,0,2,0,2,0,0,0,0
51587074,0,0,2,2,0,0,2,0,0,0,2,0
51587075,0,0,2,2,2,0,0,0,0,0,2,0
51587076,0,2,2,2,0,0,0,0,0,0,0,0
51587077,0,2,2,2,0,2,0,2,0,0,0,0
51587078,0,1,2,2,0,0,2,0,0,0,2,0
51587079,0,0,2,2,2,0,0,0,0,0,2,0
51587080,0,1,2,2,0,0,0,0,0,0,0,0
51587088,0,2,0,0,2,0,2,2,2,0,2,0
51587089,0,0,2,2,0,2,0,2,2,0,2,0
51587090,0,0,2,2,0,0,2,0,2,0,2,0
51587091,0,0,2,2,2,0,0,0,0,0,0,0
51587092,0,1,2,2,0,0,0,0,0,0,0,0
51587093,0,1,2,2,0,2,0,2,2,0,2,0
51587094,0,1,2,2,0,0,2,0,2,0,2,0
51587095,0,1,2,2,2,0,0,0,0,0,0,0
51587096,0,2,2,2,0,0,0,0,0,0,0,0
51587328,0,2,0,0,2,0,2,2,2,0,2,0
51587329,0,1,2,2,0,2,0,2,0,0,0,0
51587330,0,1,2,2,0,0,2,0,0,0,2,0
51587331,0,2,2,2,2,0,0,0,0,0,2,0
51587332,0,1,2,2,0,0,0,0,0,0,0,0
51587333,0,2,2,2,0,2,0,2,0,0,0,0
51587334,0,0,2,2,0,0,2,0,0,0,2,0
51587335,0,2,2,2,2,0,0,0,0,0,2,0
51587336,0,2,2,2,0,0,0,0,0,0,0,0
51587344,0,2,0,0,2,0,2,2,2,0,2,0
51587345,0,1,2,2,0,2,0,2,2,0,2,0
51587346,0,2,2,2,0,0,2,0,2,0,2,0
51587347,0,0,2,2,2,0,0,0,0,0,0,0
51587348,0,0,2,2,0,0,0,0,0,0,0,0
51587349,0,0,2,2,0,2,0,2,2,0,2,0
51587350,0,1,2,2,0,0,2,0,2,0,2,0
51587351,0,0,2,2,2,0,0,0,0,0,0,0
51587352,0,2,2,2,0,0,0,0,0,0,0,0
51587584,0,2,0,0,2,0,2,2,2,0,2,0
51587585,0,2,2,2,0,2,0,2,0,0,0,0
51587586,0,2,2,2,0,0,2,0,0,0,2,0
51587587,0,1,2,2,2,0,0,0,0,0,2,0
51587588,0,0,2,2,0,0,0,0,0,0,0,0
51587589,0,2,2,2,0,2,0,2,0,0,0,0
51587590,0,0,2,2,0,0,2,0,0,0,2,0
51587591,0,2,2,2,2,0,0,0,0,0,2,0
51587592,0,1,2,2,0,0,0,0,0,0,0,0
51587600,0,2,0,0,2,0,2,2,2,0,2,0
51587601,0,2,2,2,0,2,0,2,2,0,2,0
51587602,0,0,2,2,0,0,2,0,2,0,2,0
51587603,0,0,2,2,2,0,0,0,0,0,0,0
51587604,0,2,2,2,0,0,0,0,0,0,0,0
51587605,0,2,2,2,0,2,0,2,2,0,2,0
51587606,0,2,2,2,0,0,2,0,2,0,2,0
51587607,0,2,2,2,2,0,0,0,0,0,0,0
51587608,0,0,2,2,0,0,0,0,0,0,0,0
51587840,0,2,0,0,2,0,2,2,0,0,0,0
51587841,0,0,2,2,0,2,0,2,0,0,0,0
51587842,0,2,2,2,0,0,2,0,0,0,0,0
51587843,0,1,2,2,2,0,0,0,0,0,0,0
51587844,0,2,2,2,0,0,0,0,0,0,0,0
51587845,0,0,2,2,0,2,0,2,0,0,0,0
51587846,0,1,2,2,0,0,2,0,0,0,0,0
51587847,0,2,2,2,2,0,0,0,0,0,0,0
51587848,0,0,2,2,0,0,0,0,0,0,0,0
51587856,0,2,0,0,2,0,2,2,0,0,0,0
51587857,0,0,2,2,0,2,0,2,0,0,0,0
51587858,0,1,2,2,0,0,2,0,0,0,0,0
51587859,0,2,2,2,2,0,0,0,0,0,0,0
51587860,0,1,2,2,0,0,0,0,0,0,0,0
51587861,0,2,2,2,0,2,0,2,0,0,0,0
51587862,0,1,2,2,0,0,2,0,0,0,0,0
51587863,0,0,2,2,2,0,0,0,0,0,0,0
51587864,0,0,2,2,0,0,0,0,0,0,0,0
51588096,0,2,0,0,2,0,2,2,2,0,0,0
51588097,0,1,2,2,0,2,0,2,0,0,0,0
51588098,0,0,2,2,0,0,2,0,0,0,0,0
51588099,0,1,2,2,2,0,0,0,0,0,0,0
51588100,0,1,2,2,0,0,0,0,0,0,0,0
51588101,0,1,2,2,0,2,0,2,0,0,0,0
51588102,0,1,2,2,0,0,2,0,0,0,0,0
51588103,0,1,2,2,2,0,0,0,0,0,0,0
51588104,0,0,2,2,0,0,0,0,0,0,0,0
51588112,0,2,0,0,2,0,2,2,2,0,0,0
51588113,0,1,2,2,0,2,0,2,2,0,0,0
51588114,0,1,2,2,0,0,2,0,2,0,0,0
51588115,0,2,2,2,2,0,0,0,0,0,0,0
51588116,0,1,2,2,0,0,0,0,0,0,0,0
51588117,0,2,2,2,0,2,0,2,2,0,0,0
51588118,0,2,2,2,0,0,2,0,2,0,0,0
51588119,0,2,2,2,2,0,0,0,0,0,0,0
51588120,0,1,2,2,0,0,0,0,0,0,0,0
51588352,0,2,0,0,2,0,2,2,2,0,2,0
51588353,0,1,2,2,0,2,0,2,0,0,0,0
51588354,0,0,2,2,0,0,2,0,0,0,2,0
51588355,0,0,2,2,2,0,0,0,0,0,2,0
51588356,0,2,2,2,0,0,0,0,0,0,0,0
51588357,0,2,2,2,0,2,0,2,0,0,0,0
51588358,0,1,2,2,0,0,2,0,0,0,2,0
51588359,0,0,2,2,2,0,0,0,0,0,2,0
51588360,0,1,2,2,0,0,0,0,0,0,0,0
51588368,0,2,0,0,2,0,2,2,2,0,2,0
51588369,0,0,2,2,0,2,0,2,2,0,2,0
51588370,0,0,2,2,0,0,2,0,2,0,2,0
51588371,0,0,2,2,2,0,0,0,0,0,0,0
51588372,0,1,2,2,0,0,0,0,0,0,0,0
51588373,0,1,2,2,0,2,0,2,2,0,2,0
51588374,0,1,2,2,0,0,2,0,2,0,2,0
51588375,0,1,2,2,2,0,0,0,0,0,0,0
51588376,0,2,2,2,0,0,0,0,0,0,0,0
51588608,0,2,0,0,2,0,2,2,2,0,2,0
51588609,0,1,2,2,0,2,0,2,0,0,0,0
51588610,0,1,2,2,0,0,2,0,0,0,2,0
51588611,0,2,2,2,2,0,0,0,0,0,2,0
51588612,0,1,2,2,0,0,0,0,0,0,0,0
51588613,0,2,2,2,0,2,0,2,0,0,0,0
51588614,0,0,2,2,0,0,2,0,0,0,2,0
51588615,0,2,2,2,2,0,0,0,0,0,2,0
51588616,0,2,2,2,0,0,0,0,0,0,0,0
51588624,0,2,0,0,2,0,2,2,2,0,2,0
51588625,0,1,2,2,0,2,0,2,2,0,2,0
51588626,0,2,2,2,0,0,2,0,2,0,2,0
51588627,0,0,2,2,2,0,0,0,0,0,0,0
51588628,0,0,2,2,0,0,0,0,0,0,0,0
51588629,0,0,2,2,0,2,0,2,2,0,2,0
51588630,0,1,2,2,0,0,2,0,2,0,2,0
51588631,0,0,2,2,2,0,0,0,0,0,0,0
51588632,0,2,2,2,0,0,0,0,0,0,0,0
51588864,0,2,0,0,2,0,2,2,2,0,2,0
51588865,0,2,2,2,0,2,0,2,0,0,0,0
51588866,0,2,2,2,0,0,2,0,0,0,2,0
51588867,0,1,2,2,2,0,0,0,0,0,2,0
51588868,0,0,2,2,0,0,0,0,0,0,0,0
51588869,0,2,2,2,0,2,0,2,0,0,0,0
51588870,0,0,2,2,0,0,2,0,0,0,2,0
51588871,0,2,2,2,2,0,0,0,0,0,2,0
51588872,0,1,2,2,0,0,0,0,0,0,0,0
51588880,0,2,0,0,2,0,2,2,2,0,2,0
51588881,0,2,2,2,0,2,0,2,2,0,2,0
51588882,0,0,2,2,0,0,2,0,2,0,2,0
51588883,0,0,2,2,2,0,0,0,0,0,0,0
51588884,0,2,2,2,0,0,0,0,0,0,0,0
51588885,0,2,2,2,0,2,0,2,2,0,2,0
51588886,0,2,2,2,0,0,2,0,2,0,2,0
51588887,0,2,2,2,2,0,0,0,0,0,0,0
51588888,0,0,2,2,0,0,0,0,0,0,0,0
51589376,0,2,0,0,2,0,2,2,0,0,0,0
51589377,0,0,2,2,0,2,0,2,0,0,0,0
51589378,0,2,2,2,0,0,2,0,0,0,0,0
51589379,0,1,2,2,2,0,0,0,0,0,0,0
51589380,0,2,2,2,0,0,0,0,0,0,0,0
51589381,0,0,2,2,0,2,0,2,0,0,0,0
51589382,0,1,2,2,0,0,2,0,0,0,0,0
51589383,0,2,2,2,2,0,0,0,0,0,0,0
51589384,0,0,2,2,0,0,0,0,0,0,0,0
51589392,0,2,0,0,2,0,2,2,0,0,0,0
51589393,0,0,2,2,0,2,0,2,0,0,0,0
51589394,0,1,2,2,0,0,2,0,0,0,0,0
51589395,0,2,2,2,2,0,0,0,0,0,0,0
51589396,0,1,2,2,0,0,0,0,0,0,0,0
51589397,0,2,2,2,0,2,0,2,0,0,0,0
51589398,0,1,2,2,0,0,2,0,0,0,0,0
51589399,0,0,2,2,2,0,0,0,0,0,0,0
51589400,0,0,2,2,0,0,0,0,0,0,0,0
51589632,0,2,0,0,2,0,2,2,2,0,0,0
51589633,0,1,2,2,0,2,0,2,0,0,0,0
51589634,0,0,2,2,0,0,2,0,0,0,0,0
51589635,0,1,2,2,2,0,0,0,0,0,0,0
51589636,0,1,2,2,0,0,0,0,0,0,0,0
51589637,0,1,2,2,0,2,0,2,0,0,0,0
51589638,0,1,2,2,0,0,2,0,0,0,0,0
51589639,0,1,2,2,2,0,0,0,0,0,0,0
51589640,0,0,2,2,0,0,0,0,0,0,0,0
51589648,0,2,0,0,2,0,2,2,2,0,0,0
51589649,0,1,2,2,0,2,0,2,2,0,0,0
51589650,0,1,2,2,0,0,2,0,2,0,0,0
51589651,0,2,2,2,2,0,0,0,0,0,0,0
51589652,0,1,2,2,0,0,0,0,0,0,0,0
51589653,0,2,2,2,0,2,0,2,2,0,0,0
51589654,0,2,2,2,0,0,2,0,2,0,0,0
51589655,0,2,2,2,2,0,0,0,0,0,0,0
51589656,0,1,2,2,0,0,0,0,0,0,0,0
51589888,0,2,0,0,2,0,2,2,2,0,2,0
51589889,0,1,2,2,0,2,0,2,0,0,0,0
51589890,0,0,2,2,0,0,2,0,0,0,2,0
51589891,0,0,2,2,2,0,0,0,0,0,2,0
51589892,0,2,2,2,0,0,0,0,0,0,0,0
51589893,0,2,2,2,0,2,0,2,0,0,0,0
51589894,0,1,2,2,0,0,2,0,0,0,2,0
51589895,0,0,2,2,2,0,0,0,0,0,2,0
51589896,0,1,2,2,0,0,0,0,0,0,0,0
51589904,0,2,0,0,2,0,2,2,2,0,2,0
51589905,0,0,2,2,0,2,0,2,2,0,2,0
51589906,0,0,2,2,0,0,2,0,2,0,2,0
51589907,0,0,2,2,2,0,0,0,0,0,0,0
51589908,0,1,2,2,0,0,0,0,0,0,0,0
51589909,0,1,2,2,0,2,0,2,2,0,2,0
51589910,0,1,2,2,0,0,2,0,2,0,2,0
51589911,0,1,2,2,2,0,0,0,0,0,0,0
51589912,0,2,2,2,0,0,0,0,0,0,0,0
51590144,0,2,0,0,2,0,2,2,2,0,2,0
51590145,0,1,2,2,0,2,0,2,0,0,0,0
51590146,0,1,2,2,0,0,2,0,0,0,2,0
51590147,0,2,2,2,2,0,0,0,0,0,2,0
51590148,0,1,2,2,0,0,0,0,0,0,0,0
51590149,0,2,2,2,0,2,0,2,0,0,0,0
51590150,0,0,2,2,0,0,2,0,0,0,2,0
51590151,0,2,2,2,2,0,0,0,0,0,2,0
51590152,0,2,2,2,0,0,0,0,0,0,0,0
51590160,0,2,0,0,2,0,2,2,2,0,2,0
51590161,0,1,2,2,0,2,0,2,2,0,2,0
51590162,0,2,2,2,0,0,2,0,2,0,2,0
51590163,0,0,2,2,2,0,0,0,0,0,0,0
51590164,0,0,2,2,0,0,0,0,0,0,0,0
51590165,0,0,2,2,0,2,0,2,2,0,2,0
51590166,0,1,2,2,0,0,2,0,2,0,2,0
51590167,0,0,2,2,2,0,0,0,0,0,0,0
51590168,0,2,2,2,0,0,0,0,0,0,0,0
51590400,0,2,0,0,2,0,2,2,2,0,2,0
51590401,0,2,2,2,0,2,0,2,0,0,0,0
51590402,0,2,2,2,0,0,2,0,0,0,2,0
51590403,0,1,2,2,2,0,0,0,0,0,2,0
51590404,0,0,2,2,0,0,0,0,0,0,0,0
51590405,0,2,2,2,0,2,0,2,0,0,0,0
51590406,0,0,2,2,0,0,2,0,0,0,2,0
51590407,0,2,2,2,2,0,0,0,0,0,2,0
51590408,0,1,2,2,0,0,0,0,0,0,0,0
51590416,0,2,0,0,2,0,2,2,2,0,2,0
51590417,0,2,2,2,0,2,0,2,2,0,2,0
51590418,0,0,2,2,0,0,2,0,2,0,2,0
51590419,0,0,2,2,2,0,0,0,0,0,0,0
51590420,0,2,2,2,0,0,0,0,0,0,0,0
51590421,0,2,2,2,0,2,0,2,2,0,2,0
51590422,0,2,2,2,0,0,2,0,2,0,2,0
51590423,0,2,2,2,2,0,0,0,0,0,0,0
51590424,0,0,2,2,0,0,0,0,0,0,0,0
51590656,0,2,0,0,2,0,2,2,0,0,0,0
51590657,0,0,2,2,0,2,0,2,0,0,0,0
51590658,0,2,2,2,0,0,2,0,0,0,0,0
51590659,0,1,2,2,2,0,0,0,0,0,0,0
51590660,0,2,2,2,0,0,0,0,0,0,0,0
51590661,0,0,2,2,0,2,0,2,0,0,0,0
51590662,0,1,2,2,0,0,2,0,0,0,0,0
51590663,0,2,2,2,2,0,0,0,0,0,0,0
51590664,0,0,2,2,0,0,0,0,0,0,0,0
51590672,0,2,0,0,2,0,2,2,0,0,0,0
51590673,0,0,2,2,0,2,0,2,0,0,0,0
51590674,0,1,2,2,0,0,2,0,0,0,0,0
51590675,0,2,2,2,2,0,0,0,0,0,0,0
51590676,0,1,2,2,0,0,0,0,0,0,0,0
51590677,0,2,2,2,0,2,0,2,0,0,0,0
51590678,0,1,2,2,0,0,2,0,0,0,0,0
51590679,0,0,2,2,2,0,0,0,0,0,0,0
51590680,0,0,2,2,0,0,0,0,0,0,0,0
51590912,0,2,0,0,2,0,2,2,2,0,0,0
51590913,0,1,2,2,0,2,0,2,0,0,0,0
51590914,0,0,2,2,0,0,2,0,0,0,0,0
51590915,0,1,2,2,2,0,0,0,0,0,0,0
51590916,0,1,2,2,0,0,0,0,0,0,0,0
51590917,0,1,2,2,0,2,0,2,0,0,0,0
51590918,0,1,2,2,0,0,2,0,0,0,0,0
51590919,0,1,2,2,2,0,0,0,0,0,0,0
51590920,0,0,2,2,0,0,0,0,0,0,0,0
51590928,0,2,0,0,2,0,2,2,2,0,0,0
51590929,0,1,2,2,0,2,0,2,2,0,0,0
51590930,0,1,2,2,0,0,2,0,2,0,0,0
51590931,0,2,2,2,2,0,0,0,0,0,0,0
51590932,0,1,2,2,0,0,0,0,0,0,0,0
51590933,0,2,2,2,0,2,0,2,2,0,0,0
51590934,0,2,2,2,0,0,2,0,2,0,0,0
51590935,0,2,2,2,2,0,0,0,0,0,0,0
51590936,0,1,2,2,0,0,0,0,0,0,0,0
51591168,0,2,0,0,2,0,2,2,2,0,2,0
51591169,0,1,2,2,0,2,0,2,0,0,0,0
51591170,0,0,2,2,0,0,2,0,0,0,2,0
51591171,0,0,2,2,2,0,0,0,0,0,2,0
51591172,0,2,2,2,0,0,0,0,0,0,0,0
51591173,0,2,2,2,0,2,0,2,0,0,0,0
51591174,0,1,2,2,0,0,2,0,0,0,2,0
51591175,0,0,2,2,2,0,0,0,0,0,2,0
51591176,0,1,2,2,0,0,0,0,0,0,0,0
51591184,0,2,0,0,2,0,2,2,2,0,2,0
51591185,0,0,2,2,0,2,0,2,2,0,2,0
51591186,0,0,2,2,0,0,2,0,2,0,2,0
51591187,0,0,2,2,2,0,0,0,0,0,0,0
51591188,0,1,2,2,0,0,0,0,0,0,0,0
51591189,0,1,2,2,0,2,0,2,2,0,2,0
51591190,0,1,2,2,0,0,2,0,2,0,2,0
51591191,0,1,2,2,2,0,0,0,0,0,0,0
51591192,0,2,2,2,0,0,0,0,0,0,0,0
51591424,0,2,0,0,2,0,2,2,2,0,2,0
51591425,0,1,2,2,0,2,0,2,0,0,0,0
51591426,0,1,2,2,0,0,2,0,0,0,2,0
51591427,0,2,2,2,2,0,0,0,0,0,2,0
51591428,0,1,2,2,0,0,0,0,0,0,0,0
51591429,0,2,2,2,0,2,0,2,0,0,0,0
51591430,0,0,2,2,0,0,2,0,0,0,2,0
51591431,0,2,2,2,2,0,0,0,0,0,2,0
51591432,0,2,2,2,0,0,0,0,0,0,0,0
51591440,0,2,0,0,2,0,2,2,2,0,2,0
51591441,0,1,2,2,0,2,0,2,2,0,2,0
51591442,0,2,2,2,0,0,2,0,2,0,2,0
51591443,0,0,2,2,2,0,0,0,0,0,0,0
51591444,0,0,2,2,0,0,0,0,0,0,0,0
51591445,0,0,2,2,0,2,0,2,2,0,2,0
51591446,0,1,2,2,0,0,2,0,2,0,2,0
51591447,0,0,2,2,2,0,0,0,0,0,0,0
51591448,0,2,2,2,0,0,0,0,0,0,0,0
51591680,0,2,0,0,2,0,2,2,2,0,2,0
51591681,0,2,2,2,0,2,0,2,0,0,0,0
51591682,0,2,2,2,0,0,2,0,0,0,2,0
51591683,0,1,2,2,2,0,0,0,0,0,2,0
51591684,0,0,2,2,0,0,0,0,0,0,0,0
51591685,0,2,2,2,0,2,0,2,0,0,0,0
51591686,0,0,2,2,0,0,2,0,0,0,2,0
51591687,0,2,2,2,2,0,0,0,0,0,2,0
51591688,0,1,2,2,0,0,0,0,0,0,0,0
