idKey,type,desc,Korean,English (United States),Japanese
1964577806,text,,이쪽은 무려 다섯이라구?,이쪽은 무려 다섯이라구?,こっちはなんと5人だよ?
1964577807,text,,뭐라고!?,뭐라고!?,何だと?
1964577808,text,,"크으으... 해, 해치워주마!!...","크으으... 해, 해치워주마!!...",くっ、全部片づけてやる!!
1964577809,text,,모든 우주는... 우리의 것이다!!...,모든 우주는... 우리의 것이다!!...,すべての宇宙は俺たちのものだ…!!
1964577810,text,,재즈! 휠잭!,재즈! 휠잭!,マイスター!!　ホイルジャック!!
1964577811,text,,후후후...,후후후...,ふふふ…。
1964577812,text,,구제의 여지가 없는 얼간이들이 아니고서야 5대2의 싸움에서 질리가 있나.,구제의 여지가 없는 얼간이들이 아니고서야 5대2의 싸움에서 질리가 있나.,救いようがない連中だな。じゃなければ5対2の闘いで負けるもんか!
1964577813,text,,가라! 가짜들에게 벌을 내리도록!,가라! 가짜들에게 벌을 내리도록!,行け!　偽物どもに天誅を下ろせ!
1964577814,text,,네!,네!,はい!
1964577815,text,,크으... 골치 아프게 됐군!!...,크으... 골치 아프게 됐군!!...,くっ…。参ったもんだな…!
1964577816,text,,(잠시 후...),(잠시 후...),(しばらく後)
1964577817,text,,"저, 전략적 후퇴다!!","저, 전략적 후퇴다!!",せ、戦略的撤退だ!!
1964577818,text,,환상적이군요!,환상적이군요!,素晴らしいですね!
1964577819,text,,당신 덕분에 우리가 구제불능의 바보들임이 증명되었으니까요!,당신 덕분에 우리가 구제불능의 바보들임이 증명되었으니까요!,あなた様のお影で私たちのばかばかしさが証明されたんですもの!
1964577820,text,,아아 분하다!!,아아 분하다!!,ああ、もー悔しい!!
1964577821,text,,이놈들!! 이걸로 끝이라고 생각지 마라!!,이놈들!! 이걸로 끝이라고 생각지 마라!!,お前ら!!　これで済むと思うなよ!!
1964577822,text,,......,......,……。
1964577823,text,,어디서 많이 들어본 것 같은 소리만 하는군.,어디서 많이 들어본 것 같은 소리만 하는군.,どこかで聞いたことがあるようなことばっかり言っているぞ。
1964577824,text,,으으... 머리 아파...,으으... 머리 아파...,うう…。頭痛い…。
1964577825,text,,재즈! 정신이 들었나!?,재즈! 정신이 들었나!?,マイスター、気が付いたか⁉
1964577826,text,,나도 있다구요. 프라임.,나도 있다구요. 프라임.,司令官。私もいるんですよ。
1964577827,text,,이번엔 진짜가 맞겠지요?,이번엔 진짜가 맞겠지요?,今度は本物の司令官ですね？
1964577828,text,,진짜가 맞다네.,진짜가 맞다네.,ああ、そうだ。
1964577829,text,,당신을 애타게 찾고 있었다구요.,당신을 애타게 찾고 있었다구요.,あなたのことをずっと探し回っていましたよ。
1964577830,text,,그건 지난화 제목인데 말야.,그건 지난화 제목인데 말야.,それは前回のタイトルなんだけどな。
1964577831,text,,뭐라구?,뭐라구?,何だと?
1964577832,text,,신경 쓰지마. 못들은 걸로 해.,신경 쓰지마. 못들은 걸로 해.,気にするな。聞かなかったことにしろ。
1964577833,text,,모두들 무사해서 정말 다행일세.,모두들 무사해서 정말 다행일세.,みんな無事で何よりだ。
1964769537,text,,흠... 오토봇 제군들.,흠... 오토봇 제군들.,ふむ、サイバトロン戦士。
1964769538,text,,일단 임시로 사용중인 이 거처를 보강하여 기지화할 필요가 있다.,일단 임시로 사용중인 이 거처를 보강하여 기지화할 필요가 있다.,まずはこの臨時基地を補強して基地化する必要がある。
1964769539,text,,사이버트론으로 돌아가는게 아니구요?,사이버트론으로 돌아가는게 아니구요?,セイバートロン星に戻るってことじゃなかったんですか？
1964769540,text,,지금은 돌아갈 수가 없어.,지금은 돌아갈 수가 없어.,今はできんぞ。
1964769541,text,,그래. 몇번이고 시도를 해봤지.,그래. 몇번이고 시도를 해봤지.,そう。何度も試してみたんだが。
1964769542,text,,스페이스 브리지들이 뭔가 이상해.,스페이스 브리지들이 뭔가 이상해.,スペースブリッジの状態がおかしかった。
1964769543,text,,사이버트론으로 통하는 길이 열리지를 않고 있지.,사이버트론으로 통하는 길이 열리지를 않고 있지.,セイバートロンに繋がる道が開けられない。
1964769544,text,,더 조사해서 방법을 찾을 필요가 있을 것 같습니다.,더 조사해서 방법을 찾을 필요가 있을 것 같습니다.,もうちょっと調べて方法を探す必要がありますな。
1964769545,text,,그동안 머물고 있을 본부가 필요하다는 거군?,그동안 머물고 있을 본부가 필요하다는 거군?,その間に泊まる本部が必要ってことだな？
1964769546,text,,잘됐군! 이왕이면 디셉티콘 놈들이 얼씬대지 못하도록 보안도 철저하게!,잘됐군! 이왕이면 디셉티콘 놈들이 얼씬대지 못하도록 보안도 철저하게!,よし！どうせならデストロンの奴らが
1964769547,text,,좋아. 제군들. 그리고 추가로 해야할 일이 있다.,좋아. 제군들. 그리고 추가로 해야할 일이 있다.,よし。それにみんなついでにやらなきゃいけないことがあるぞ。
1964769548,text,,어떤 일이죠? 프라임?,어떤 일이죠? 프라임?,何ですか、司令官?
1964769549,text,,"목격했듯이 우리들 외에도, 스페이스 브리지에 휘말려 표류한 이들이 있지.","목격했듯이 우리들 외에도, 스페이스 브리지에 휘말려 표류한 이들이 있지.",見た通り我々以外にもスペースブリッジに巻き込まれて漂流している者たちがいる。
1964769550,text,,"아마 이 지구에 있는 물건들로 위장해있기 쉬우니, 그들을 찾아내야 해.","아마 이 지구에 있는 물건들로 위장해있기 쉬우니, 그들을 찾아내야 해.",多分この地球にいる物体に偽装しやすいから彼らを探さなきゃいけない。
1964769551,text,,지금처럼 뿔뿔이 흩어져 있다가는 어떤 일이 일어날지 몰라.,지금처럼 뿔뿔이 흩어져 있다가는 어떤 일이 일어날지 몰라.,今のように散開していたらもっと危険だ。
1964769552,text,,"한군데로 집결시켜서 위험에 대비하고, 사고를 예방해야 한다.","한군데로 집결시켜서 위험에 대비하고, 사고를 예방해야 한다.",一か所に集結させて危険に備えて事故を予防するのだ。
1964769553,text,,숨바꼭질이군요! 흥미롭군!,숨바꼭질이군요! 흥미롭군!,まるでかくれんぼみたいですね。これは興味深い!
1964769554,text,,우리를 지구로 데려온 이 친구가 주변 사물을 스캔할 수 있더군요!,우리를 지구로 데려온 이 친구가 주변 사물을 스캔할 수 있더군요!,私たちを地球に連れてきたこの子が周りの物体をスキャンできるらしいです!
1964769555,text,,좋아. 그럼 인원을 나눠서 즉시 행동을 개시하죠!,좋아. 그럼 인원을 나눠서 즉시 행동을 개시하죠!,よし、では手分けしてすく行動しましようぜ!
1964769793,text,,찾아봤어?,찾아봤어?,見つけたか?
1964769794,text,,응. 이건 아닌거 같다.,응. 이건 아닌거 같다.,うん、こっちじゃないみたいな。
1964769795,text,,그럼 저 쪽으로 가보자구~,그럼 저 쪽으로 가보자구~,じゃ、あっちを探してみようぜ。
1964769796,text,,잠깐만 잠깐만. 기록 좀 하고...,잠깐만 잠깐만. 기록 좀 하고...,ちょっと待った!　書いとくわ…!
1964769797,text,,에이~ 나중에 해~~ 빨리 가자구~,에이~ 나중에 해~~ 빨리 가자구~,もう、後にしろ!　早く行こうぜ!
1964769798,text,,아이고 알았어. 알았어.,아이고 알았어. 알았어.,よし、分かった、分かった。
1964769799,text,,여기 이 분홍색 자동차가 수상하다.,여기 이 분홍색 자동차가 수상하다.,このピンク色の車が怪しいな。
1964769800,text,,(기가고고고!),(기가고고고!),(ギゴガゴゴ!!)
1964769801,text,,큭!... 들킬줄이야!...,큭!... 들킬줄이야!...,くっ…!　まさかバレるとは…!
1964769802,text,,아니!?,아니!?,あっ⁉
1964769803,text,,알시!,알시!,アーシー!
1964769804,text,,칫!!...,칫!!...,ちっ…!!
1964769805,text,,어!? 도망친다!!,어!? 도망친다!!,あ⁉逃げてるぞ!!
1964769806,text,,거기 서!!,거기 서!!,待て!!
1964769807,text,,저렇게 빨랐었나!!,저렇게 빨랐었나!!,あんなに早かったのか!!
1964769808,text,,재즈!! 이거 받아!!,재즈!! 이거 받아!!,マイスター、これを持っていけ!!
1964769809,text,,이게 뭐야!?,이게 뭐야!?,これはなんだ⁉
1964769810,text,,쇼크건이다! 기절시키는거야!,쇼크건이다! 기절시키는거야!,ショックガンだ。気絶させるやつさ!
1964769811,text,,크...,크...,くぅ…。
1964769812,text,,도망치는 아가씨를 뒤에서 쏴버리는건 영 내키질 않지만!,도망치는 아가씨를 뒤에서 쏴버리는건 영 내키질 않지만!,逃げているお嬢さんを後ろから撃つのはちょっとあれだが!!
1964769813,text,,(파지직!),(파지직!),(パシッ!!)
1964769814,text,,꺄악!!,꺄악!!,きゃああ!!
1964769815,text,,(털썩!),(털썩!),(ドサッ)
1964769816,text,,이제 어떡하지?,이제 어떡하지?,これからどうすればいいんだ?
1964769817,text,,기지로 데려가지. 내가 방법을 생각해볼게.,기지로 데려가지. 내가 방법을 생각해볼게.,基地に連れて行こうぜ。あと私が考えてみるからな。
1964769818,text,,좋아.,좋아.,いいぞ。
1964770049,text,,모두들! 여기 누가 왔는지 보세요!,모두들! 여기 누가 왔는지 보세요!,諸君!!　お客様が来たぞ!!
1964770050,text,,여러분!,여러분!,みんな!
1964770051,text,,알시!,알시!,アーシー!
1964770052,text,,무사했군!,무사했군!,無事だったか!
1964770053,text,,정말 다행이야!,정말 다행이야!,本当に良かったぜ!
1964770054,text,,고마워요 여러분!,고마워요 여러분!,ありがとう、みんな!
1964770055,text,,그런데 어떻게 된거지?,그런데 어떻게 된거지?,今までのどうしたんだ?
1964770056,text,,몇 안남은 여분의 컴포넌트를 사용했지요.,몇 안남은 여분의 컴포넌트를 사용했지요.,残り僅かのコンポーネントを使いましたよ。
1964770057,text,,"퍼스널리티에 관련한 제어를 담당하는 컴포넌트에 과부하가 생겨 문제가 발생했던 부분을 차단하고, 가까스로 개봉하여 강제로 교체하는 과정에서...","퍼스널리티에 관련한 제어를 담당하는 컴포넌트에 과부하가 생겨 문제가 발생했던 부분을 차단하고, 가까스로 개봉하여 강제로 교체하는 과정에서...",パーソナリティーに制御を担当するコンポーネントが過負荷となって問題が発生した部分を遮断して、ようやく開封して強制に交替する過程で…。
1964770058,text,,... 여튼 이제는 문제 없다는 이야기지?,... 여튼 이제는 문제 없다는 이야기지?,…とにかくもう問題はないってことだな?
1964770059,text,,"그, 그렇게 쉽게 간추려버리면!!...","그, 그렇게 쉽게 간추려버리면!!...",そ、そんなに短く言ってしまうと…。
1964770060,text,,덕분에 또 하나 위기를 넘겼다네 휠잭.,덕분에 또 하나 위기를 넘겼다네 휠잭.,お陰でまた一つの危機を乗り越えたぞ。ホイルジャック。
1964770061,text,,자네가 아니었으면 정말 큰일이 났을거야.,자네가 아니었으면 정말 큰일이 났을거야.,君じゃなかったら本当に大変なことになったかもしれないぞ。
1964770062,text,,"고, 고마워요. 프라임.","고, 고마워요. 프라임.",あ、ありがとうございます。司令官。
1964770063,text,,그리고 기뻐할 소식이 두가지 더 있어요.,그리고 기뻐할 소식이 두가지 더 있어요.,それにまた、良い知らせが2つもあります。
1964770064,text,,두가지나 더?,두가지나 더?,2つもあるのか?
1964770065,text,,네. 지금 우리는 수는 적고 할 일은 많지요.,네. 지금 우리는 수는 적고 할 일은 많지요.,はい。今我々は数も少なくてやることも多い状況ですか。
1964770066,text,,그래서 기지에 상주하지 않고도 원격으로 제어할 수 있는 장치를 만들었습니다.,그래서 기지에 상주하지 않고도 원격으로 제어할 수 있는 장치를 만들었습니다.,それで基地に留守をしなくてもリモートで操作できる装置を作りました。
